,Person,vote,Fecha,Documento,Materia,Artículo,Tipo,Resultado,Afir.,Neg.,Abst.,Detalle,vote2,date,dateDoc
87,"Berger Fett, Bernardo",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
88,"De Mussy Hiriart, Felipe",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
89,"Gahona Salazar, Sergio",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
90,"Hernández Hernández, Javier",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
91,"Hoffmann Opazo, María José",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
92,"Lavín León, Joaquín",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
93,"Macaya Danús, Javier",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
94,"Melero Abaroa, Patricio",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
95,"Molina Oliva, Andrea",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
96,"Monckeberg Bruner, Cristián",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
97,"Monckeberg Díaz, Nicolás",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
98,"Morales Muñoz, Celso",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
99,"Norambuena Farías, Iván",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
100,"Pérez Lahsen, Leopoldo",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
101,"Rathgeb Schifferli, Jorge",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
102,"Sandoval Plaza, David",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
103,"Santana Tirachini, Alejandro",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
104,"Trisotti Martínez, Renzo",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
105,"Turres Figueroa, Marisol",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
106,"Urízar Muñoz, Christian",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
107,"Urrutia Soto, Osvaldo",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
108,"Ward Edwards, Felipe",Abstención,4 de jul de 2017 - 13:33,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,enmienda introducida por el Senado en la letra a) del...,UNICA,APROBADO,75,8,26,Ver,-2.0,2017-07-04 13:33:00,2017-07-04 13:33:00 - Boletín N° 10545-08
0,"Aguiló Melo, Sergio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
1,"Alvarado Ramírez, Miguel Ángel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
2,"Alvarez Vera, Jenny",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
3,"Andrade Lara, Osvaldo",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
4,"Arriagada Macaya, Claudio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
5,"Boric Font, Gabriel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
6,"Campos Jara, Cristián",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
7,"Cariola Oliva, Karol",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
8,"Carmona Soto, Lautaro",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
9,"Carvajal Ambiado, Loreto",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
10,"Castro González, Juan Luis",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
11,"Ceroni Fuentes, Guillermo",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
12,"Cicardini Milla, Daniella",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
13,"De Mussy Hiriart, Felipe",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
14,"Espejo Yaksic, Sergio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
15,"Espinosa Monardes, Marcos",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
16,"Espinoza Sandoval, Fidel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
17,"Farcas Guendelman, Daniel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
18,"Farías Ponce, Ramón",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
19,"Fuentes Castillo, Iván",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
20,"Girardi Lavín, Cristina",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
21,"González Torres, Rodrigo",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
22,"Gutiérrez Gálvez, Hugo",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
23,"Hernández Hernández, Javier",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
24,"Hernando Pérez, Marcela",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
25,"Jackson Drago, Giorgio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
26,"Jaramillo Becker, Enrique",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
27,"Jarpa Wevar, Carlos Abel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
28,"Jiménez Fuentes, Tucapel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
29,"Lemus Aracena, Luis",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
30,"León Ramírez, Roberto",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
31,"Letelier Norambuena, Felipe",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
32,"Lorenzini Basso, Pablo",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
33,"Melo Contreras, Daniel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
34,"Meza Moncada, Fernando",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
35,"Monsalve Benavides, Manuel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
36,"Morano Cornejo, Juan Enrique",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
37,"Núñez Arancibia, Daniel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
38,"Núñez Lozano, Marco Antonio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
39,"Ojeda Uribe, Sergio",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
40,"Ortiz Novoa, José Miguel",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
41,"Pacheco Rivas, Clemira",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
42,"Pérez Arriagada, José",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
43,"Pilowsky Greene, Jaime",A Favor,4 de jul de 2017 - 13:32,Boletín N° 10545-08,Establece un nuevo gobierno corporativo de la Empresa...,modificación introducida por el Senado en el inciso...,UNICA,APROBADO,62,16,30,Ver,1.0,2017-07-04 13:32:00,2017-07-04 13:32:00 - Boletín N° 10545-08
